original_label,sample_count,oof_accuracy,mean_p_original,mean_quality,mean_soft_weight,low_weight_fraction
71,181,0.8839779005524862,0.84498596,0.6223756921410726,0.7356629844987507,0.13812154696132597
72,183,0.6994535519125683,0.5921702,0.541120220462237,0.6787841543235658,0.20218579234972678
73,188,0.7074468085106383,0.5793646,0.517819150457991,0.6624734053205936,0.22872340425531915
74,182,0.7472527472527473,0.5734006,0.4998626384761307,0.6499038469332915,0.22527472527472528
75,184,0.7119565217391305,0.6141651,0.5141304359994019,0.6598913051995813,0.2391304347826087
76,189,0.8253968253968254,0.74326813,0.5720899488244738,0.7004629641771316,0.17989417989417988
77,185,0.5783783783783784,0.463448,0.49743243384602903,0.6482027036922203,0.2
78,187,0.7112299465240641,0.5676403,0.49826203348005516,0.6487834234360386,0.2192513368983957
79,184,0.8097826086956522,0.7085968,0.5456521756440887,0.6819565229508621,0.20108695652173914
80,186,0.8602150537634409,0.7888399,0.6159946257288578,0.7311962380102004,0.04838709677419355
81,152,0.5657894736842105,0.4791418,0.508881580332098,0.6562171062324686,0.17763157894736842
82,189,0.8835978835978836,0.8246513,0.6100529127966159,0.7270370389576312,0.13756613756613756
83,192,0.796875,0.73806137,0.5662760432479748,0.6963932302735824,0.1875
84,180,0.34444444444444444,0.28455868,0.4575000006850395,0.6202500004795276,0.23333333333333334
85,183,0.7158469945355191,0.5963306,0.5038251377235019,0.6526775964064513,0.2185792349726776
86,185,0.8108108108108109,0.7292235,0.5318918935934435,0.6723243255154104,0.17297297297297298
87,183,0.639344262295082,0.57644784,0.49644808841696203,0.6475136618918734,0.20765027322404372
88,188,0.34574468085106386,0.27748588,0.47672872421470414,0.6337101069502928,0.20212765957446807
89,188,0.6968085106382979,0.52499896,0.5313829802511696,0.6719680861758186,0.17553191489361702
90,183,0.9289617486338798,0.8745347,0.628961750628844,0.7402732254401908,0.09836065573770492
91,180,0.6944444444444444,0.5546024,0.5500000021109979,0.6850000014776985,0.20555555555555555
92,188,0.7978723404255319,0.73199964,0.5670212784841498,0.6969148949389049,0.14361702127659576
93,173,0.4508670520231214,0.36445478,0.4781791913263887,0.6347254339284721,0.23699421965317918
94,183,0.6939890710382514,0.6021959,0.5229508210584277,0.6660655747408993,0.2568306010928962
95,190,0.6947368421052632,0.6148802,0.5218421068669934,0.6652894748068954,0.15789473684210525
96,181,0.9171270718232044,0.84285975,0.6049723777179066,0.7234806644025344,0.13812154696132597
97,182,0.532967032967033,0.45155698,0.4920329681096169,0.6444230776767318,0.27472527472527475
98,184,0.7880434782608695,0.71628165,0.5576086972637669,0.6903260880846368,0.1793478260869565
99,187,0.6684491978609626,0.5879065,0.5014705893309678,0.6510294125316773,0.25133689839572193
100,187,0.8716577540106952,0.78149766,0.5796791468811705,0.7057754028168193,0.1497326203208556
101,183,0.8743169398907104,0.84746736,0.631147542964321,0.7418032800750247,0.1092896174863388
102,189,0.3544973544973545,0.29132882,0.45793650844109746,0.6205555559087682,0.2751322751322751
103,191,0.9109947643979057,0.86697835,0.6321989548182925,0.7425392683728047,0.09424083769633508
104,184,0.5163043478260869,0.3740635,0.4711956532287371,0.6298369572601159,0.2554347826086957
105,188,0.7074468085106383,0.64722407,0.5355053209025967,0.6748537246318177,0.20212765957446807
106,190,0.9,0.8430453,0.6319736866103975,0.7423815806272782,0.11052631578947368
107,189,0.6455026455026455,0.52653,0.4997354508569789,0.6498148155998852,0.2328042328042328
108,185,0.5243243243243243,0.41759145,0.4843243253815013,0.6390270277670509,0.23243243243243245
109,189,0.91005291005291,0.8705198,0.6462962972581702,0.7524074080807192,0.13227513227513227
110,186,0.9247311827956989,0.8961598,0.6416666686514854,0.7491666680560396,0.10215053763440861
111,180,0.6833333333333333,0.57285404,0.5209722238779069,0.6646805567145347,0.22777777777777777
112,189,0.6455026455026455,0.5790993,0.5272486788235486,0.669074075176484,0.2275132275132275
113,182,0.7582417582417582,0.67104834,0.5353021994867658,0.674711539640736,0.16483516483516483
114,181,0.9005524861878453,0.8698216,0.6269337036127214,0.7388535925289049,0.1270718232044199
115,189,0.7936507936507936,0.67845744,0.5525132289915173,0.6867592602940621,0.19047619047619047
116,183,0.8306010928961749,0.78431094,0.5806010951089566,0.7064207665762696,0.18579234972677597
117,190,0.6736842105263158,0.5555669,0.5247368436032219,0.6673157905222553,0.22631578947368422
118,186,0.8333333333333334,0.7593401,0.5573924745703416,0.6901747321992392,0.1827956989247312
119,183,0.9344262295081968,0.8607059,0.6348360686232157,0.7443852480362511,0.08743169398907104
120,186,0.6559139784946236,0.5561751,0.5216397863982987,0.6651478504788091,0.23655913978494625
121,187,0.93048128342246,0.88620156,0.6344919810141312,0.7441443867098918,0.08021390374331551
122,182,0.7142857142857143,0.6087096,0.5255494520579884,0.6678846164405918,0.22527472527472528
123,182,0.42857142857142855,0.31653747,0.46208791271015837,0.6234615388971109,0.2802197802197802
124,181,0.7900552486187845,0.6954672,0.5240331505811181,0.6668232054067826,0.2154696132596685
125,184,0.4782608695652174,0.3954509,0.49035326183935546,0.6432472832875488,0.2391304347826087
126,187,0.7486631016042781,0.6643521,0.5377005363431047,0.6763903754401732,0.1657754010695187
127,184,0.75,0.66335464,0.5381793492817846,0.6767255444972492,0.21195652173913043
128,186,0.8763440860215054,0.7838994,0.5672043029078713,0.6970430120355099,0.12365591397849462
129,186,0.8709677419354839,0.8345361,0.6069892500557246,0.7248924750390071,0.15591397849462366
130,191,0.4869109947643979,0.34830338,0.4628272259110556,0.6239790581377389,0.27225130890052357
131,186,0.8763440860215054,0.76249033,0.559408604383709,0.6915860230685963,0.14516129032258066
132,184,0.6413043478260869,0.5506835,0.530570653412977,0.6713994573890839,0.20108695652173914
133,188,0.8936170212765957,0.8648718,0.6317819172952404,0.7422473421066683,0.1276595744680851
134,181,0.6353591160220995,0.49569368,0.5009668520039452,0.6506767964027617,0.2430939226519337
135,178,0.4101123595505618,0.3788027,0.48300561886071486,0.6381039332025005,0.2640449438202247
136,190,0.6578947368421053,0.5807018,0.5327631593436787,0.672934211540575,0.23157894736842105
137,190,0.7,0.58403563,0.5234210539707228,0.6663947377795059,0.20526315789473684
138,172,0.3953488372093023,0.3228201,0.4603197682605579,0.6222238377823905,0.29651162790697677
139,186,0.43010752688172044,0.35113755,0.4807795710401028,0.636545699728072,0.24193548387096775
140,181,0.8674033149171271,0.7554862,0.5834254164845575,0.7083977915391901,0.09392265193370165
141,188,0.776595744680851,0.6931265,0.5796542574869509,0.7057579802408654,0.19680851063829788
142,189,0.9206349206349206,0.8857023,0.6148148170696995,0.7303703719487896,0.10582010582010581
143,183,0.6666666666666666,0.5209687,0.49945355325204427,0.649617487276431,0.23497267759562843
144,186,0.8118279569892473,0.73052996,0.5696236578667516,0.6987365605067262,0.1881720430107527
145,182,0.7417582417582418,0.65505296,0.5173076937425432,0.6621153856197801,0.2087912087912088
146,184,0.7282608695652174,0.6280359,0.52948369727389,0.6706385880917229,0.20652173913043478
147,190,0.9263157894736842,0.90130216,0.6459210544589319,0.7521447381212523,0.1
148,188,0.8351063829787234,0.7693268,0.576329788791531,0.7034308521540716,0.16489361702127658
149,184,0.8804347826086957,0.8060091,0.5951086981363757,0.716576088695463,0.16847826086956522
150,189,0.7513227513227513,0.63708603,0.5427248695224681,0.6799074086657276,0.19576719576719576
151,184,0.8586956521739131,0.7913606,0.58383152405124,0.7086820668358679,0.1358695652173913
152,186,0.6881720430107527,0.5907374,0.5087365605237503,0.6561155923666252,0.25268817204301075
153,175,0.5371428571428571,0.4138486,0.47414285820935453,0.6319000007465482,0.24
154,187,0.9144385026737968,0.88514847,0.6363636378856267,0.7454545465199386,0.13368983957219252
155,142,0.5704225352112676,0.5180565,0.5535211288383309,0.6874647901868316,0.15492957746478872
156,57,0.21052631578947367,0.23755158,0.4741228078083511,0.6318859654658457,0.21052631578947367
157,187,0.8556149732620321,0.7958495,0.5848930500627042,0.7094251350438929,0.16042780748663102
158,190,0.9421052631578948,0.90498555,0.6490789488761832,0.7543552642133282,0.09473684210526316
159,183,0.8032786885245902,0.7034068,0.5248633895903989,0.6674043727132792,0.18032786885245902
160,191,0.581151832460733,0.52734023,0.5065445037997518,0.6545811526598262,0.27225130890052357
161,181,0.9392265193370166,0.8704431,0.6234806655726051,0.7364364659008235,0.12154696132596685
162,190,0.7894736842105263,0.7117324,0.534868422638821,0.6744078958471748,0.18421052631578946
163,184,0.9456521739130435,0.91729087,0.6471467410133261,0.7530027187093282,0.06521739130434782
164,180,0.43333333333333335,0.37132144,0.49069444534472295,0.643486111741306,0.2833333333333333
165,191,0.8952879581151832,0.83414274,0.6187172796772257,0.7331020957740578,0.11518324607329843
166,186,0.7795698924731183,0.66607356,0.5598118298536827,0.6918682808975779,0.16129032258064516
