label,class_name,total_groups,train_groups,val_groups,train_samples,val_samples,validation_status,segment,correct,recall,actual_training_exposures_to_selected_epoch
318,0318,119,107,12,107,12,covered_noisy_labels,head,1,0.0833333358168602,1120
319,0319,216,194,22,194,22,covered_noisy_labels,head,14,0.6363636255264282,1468
320,0320,240,216,24,216,24,covered_noisy_labels,head,21,0.875,1555
321,0321,188,169,19,169,19,covered_noisy_labels,head,16,0.8421052694320679,1372
322,0322,188,169,19,169,19,covered_noisy_labels,head,19,1.0,1411
323,0323,196,176,20,176,20,covered_noisy_labels,head,19,0.949999988079071,1391
324,0324,124,112,12,112,12,covered_noisy_labels,head,1,0.0833333358168602,1148
325,0325,200,180,20,180,20,covered_noisy_labels,head,20,1.0,1460
326,0326,188,169,19,170,19,covered_noisy_labels,head,11,0.5789473652839661,1407
327,0327,247,222,25,222,25,covered_noisy_labels,head,16,0.6399999856948853,1616
328,0328,190,171,19,172,19,covered_noisy_labels,head,18,0.9473684430122375,1401
329,0329,235,211,24,211,24,covered_noisy_labels,head,17,0.7083333134651184,1545
330,0330,79,71,8,71,8,covered_noisy_labels,middle,4,0.5,880
331,0331,232,209,23,209,24,covered_noisy_labels,head,17,0.7083333134651184,1512
332,0332,169,152,17,153,17,covered_noisy_labels,head,12,0.7058823704719543,1350
333,0333,187,168,19,168,19,covered_noisy_labels,head,15,0.7894737124443054,1431
334,0334,198,178,20,179,21,covered_noisy_labels,head,15,0.7142857313156128,1461
335,0335,158,142,16,142,16,covered_noisy_labels,head,9,0.5625,1273
336,0336,165,149,16,149,16,covered_noisy_labels,head,12,0.75,1274
337,0337,171,154,17,155,17,covered_noisy_labels,head,17,1.0,1379
338,0338,199,179,20,179,20,covered_noisy_labels,head,19,0.949999988079071,1461
339,0339,235,211,24,211,24,covered_noisy_labels,head,19,0.7916666865348816,1529
340,0340,200,180,20,180,20,covered_noisy_labels,head,17,0.8500000238418579,1489
341,0341,149,134,15,136,15,covered_noisy_labels,head,14,0.9333333373069763,1270
342,0342,234,211,23,211,23,covered_noisy_labels,head,20,0.8695651888847351,1620
343,0343,179,161,18,161,18,covered_noisy_labels,head,13,0.7222222089767456,1388
344,0344,227,204,23,204,23,covered_noisy_labels,head,16,0.695652186870575,1515
345,0345,191,172,19,172,19,covered_noisy_labels,head,7,0.3684210479259491,1496
346,0346,162,146,16,146,16,covered_noisy_labels,head,13,0.8125,1276
347,0347,198,178,20,178,20,covered_noisy_labels,head,17,0.8500000238418579,1456
348,0348,215,193,22,194,23,covered_noisy_labels,head,21,0.9130434989929199,1463
349,0349,224,202,22,203,22,covered_noisy_labels,head,16,0.7272727489471436,1579
350,0350,175,157,18,157,18,covered_noisy_labels,head,15,0.8333333134651184,1389
351,0351,229,206,23,208,23,covered_noisy_labels,head,19,0.8260869383811951,1542
352,0352,153,138,15,141,16,covered_noisy_labels,head,11,0.6875,1210
353,0353,200,180,20,180,20,covered_noisy_labels,head,14,0.699999988079071,1443
354,0354,215,193,22,193,22,covered_noisy_labels,head,19,0.8636363744735718,1529
355,0355,162,146,16,146,16,covered_noisy_labels,head,13,0.8125,1280
356,0356,220,198,22,198,22,covered_noisy_labels,head,21,0.9545454382896423,1501
357,0357,240,216,24,216,24,covered_noisy_labels,head,23,0.9583333134651184,1617
358,0358,193,174,19,174,19,covered_noisy_labels,head,18,0.9473684430122375,1426
359,0359,241,217,24,217,24,covered_noisy_labels,head,9,0.375,1638
360,0360,186,167,19,168,19,covered_noisy_labels,head,16,0.8421052694320679,1409
361,0361,150,135,15,135,15,covered_noisy_labels,head,9,0.6000000238418579,1298
362,0362,238,214,24,214,24,covered_noisy_labels,head,20,0.8333333134651184,1550
363,0363,240,216,24,217,24,covered_noisy_labels,head,21,0.875,1537
364,0364,245,221,24,221,24,covered_noisy_labels,head,0,0.0,1633
365,0365,192,173,19,173,19,covered_noisy_labels,head,14,0.7368420958518982,1464
366,0366,236,212,24,212,24,covered_noisy_labels,head,15,0.625,1669
367,0367,228,205,23,206,23,covered_noisy_labels,head,22,0.95652174949646,1501
368,0368,218,196,22,197,22,covered_noisy_labels,head,17,0.7727272510528564,1566
369,0369,245,221,24,223,24,covered_noisy_labels,head,22,0.9166666865348816,1562
370,0370,154,139,15,139,15,covered_noisy_labels,head,9,0.6000000238418579,1267
371,0371,173,156,17,156,17,covered_noisy_labels,head,13,0.7647058963775635,1388
372,0372,225,203,22,203,22,covered_noisy_labels,head,11,0.5,1522
373,0373,174,157,17,157,17,covered_noisy_labels,head,11,0.6470588445663452,1312
374,0374,191,172,19,173,19,covered_noisy_labels,head,13,0.6842105388641357,1434
375,0375,155,139,16,139,16,covered_noisy_labels,head,14,0.875,1290
376,0376,231,208,23,208,23,covered_noisy_labels,head,15,0.6521739363670349,1664
377,0377,184,166,18,166,18,covered_noisy_labels,head,14,0.7777777910232544,1382
378,0378,156,140,16,140,16,covered_noisy_labels,head,8,0.5,1220
379,0379,154,139,15,139,15,covered_noisy_labels,head,13,0.8666666746139526,1302
380,0380,247,222,25,222,25,covered_noisy_labels,head,19,0.7599999904632568,1536
381,0381,187,168,19,169,19,covered_noisy_labels,head,12,0.6315789222717285,1346
382,0382,186,167,19,167,19,covered_noisy_labels,head,14,0.7368420958518982,1468
383,0383,195,175,20,176,20,covered_noisy_labels,head,6,0.30000001192092896,1442
384,0384,174,157,17,157,17,covered_noisy_labels,head,6,0.3529411852359772,1334
385,0385,189,170,19,170,19,covered_noisy_labels,head,12,0.6315789222717285,1331
386,0386,159,143,16,144,16,covered_noisy_labels,head,8,0.5,1254
387,0387,157,141,16,141,16,covered_noisy_labels,head,12,0.75,1233
388,0388,233,210,23,210,23,covered_noisy_labels,head,15,0.6521739363670349,1618
389,0389,153,138,15,138,15,covered_noisy_labels,head,8,0.5333333611488342,1225
390,0390,221,199,22,199,22,covered_noisy_labels,head,12,0.5454545617103577,1559
391,0391,176,158,18,158,18,covered_noisy_labels,head,16,0.8888888955116272,1382
392,0392,192,173,19,173,19,covered_noisy_labels,head,14,0.7368420958518982,1466
393,0393,180,162,18,163,18,covered_noisy_labels,head,11,0.6111111044883728,1433
394,0394,197,177,20,179,20,covered_noisy_labels,head,16,0.800000011920929,1509
395,0395,221,199,22,203,22,covered_noisy_labels,head,22,1.0,1508
396,0396,222,200,22,201,22,covered_noisy_labels,head,6,0.27272728085517883,1473
397,0397,216,194,22,194,22,covered_noisy_labels,head,15,0.6818181872367859,1463
398,0398,185,167,18,168,18,covered_noisy_labels,head,16,0.8888888955116272,1417
399,0399,215,193,22,193,22,covered_noisy_labels,head,17,0.7727272510528564,1511
400,0400,153,138,15,138,15,covered_noisy_labels,head,7,0.46666666865348816,1220
401,0401,226,203,23,203,23,covered_noisy_labels,head,21,0.9130434989929199,1618
402,0402,246,221,25,221,25,covered_noisy_labels,head,13,0.5199999809265137,1616
403,0403,215,193,22,193,22,covered_noisy_labels,head,12,0.5454545617103577,1451
